Date,Close/Last,Volume,Open,High,Low
07/10/2020,6204.61,--,6215.08,6221.86,6134.74
07/09/2020,6212.35,--,6194.92,6239.20,6101.11
07/08/2020,6145.35,--,6114.07,6147.59,6064.36
07/07/2020,6065.78,--,6105.61,6168.17,6060.24
07/06/2020,6124.41,--,6100.41,6159.84,6092.98
07/02/2020,5997.08,--,6010.91,6043.36,5988.60
07/01/2020,5948.33,--,5951.41,5984.32,5914.36
06/30/2020,5960.27,--,5857.42,5978.66,5854.87
06/29/2020,5834.06,--,5796.61,5835.81,5714.19
06/26/2020,5787.84,--,5863.79,5871.44,5747.86
06/25/2020,5864.11,--,5804.89,5870.42,5733.78
06/24/2020,5808.34,--,5917.70,5945.87,5775.01
06/23/2020,5942.02,--,5968.26,6000.71,5933.85
06/22/2020,5922.39,--,5865.66,5925.16,5839.88
06/19/2020,5872.05,--,5950.74,5976.27,5840.67
06/18/2020,5888.18,--,5865.28,5899.39,5848.86
06/17/2020,5878.95,--,5888.63,5927.86,5861.98
06/16/2020,5857.87,--,5895.48,5928.82,5775.49
06/15/2020,5729.98,--,5551.19,5743.55,5528.97
06/12/2020,5662.47,--,5728.35,5759.22,5552.42
06/11/2020,5577.63,--,5797.87,5818.95,5577.05
06/10/2020,5937.96,--,5946.41,5984.22,5916.89
06/09/2020,5915.05,--,5887.55,5946.58,5878.98
06/08/2020,5934.03,--,5911.33,5935.70,5855.87
06/05/2020,5915.47,--,5832.49,5964.61,5821.71
06/04/2020,5760.52,--,5751.84,5824.92,5720.73
06/03/2020,5783.06,--,5741.31,5800.32,5734.44
06/02/2020,5675.23,--,5621.62,5677.26,5570.07
06/01/2020,5610.49,--,5585.01,5634.69,5572.78
05/29/2020,5619.86,--,5516.65,5631.15,5481.13
05/28/2020,5499.21,--,5527.10,5622.05,5486.28
05/27/2020,5547.10,--,5491.51,5547.80,5364.01
05/26/2020,5493.20,--,5575.03,5588.80,5486.94
05/22/2020,5453.30,--,5420.59,5456.99,5375.14
05/21/2020,5432.77,--,5505.96,5523.36,5415.91
05/20/2020,5513.50,--,5461.47,5542.91,5460.54
05/19/2020,5370.01,--,5377.82,5460.66,5369.02
05/18/2020,5366.88,--,5306.84,5387.23,5297.98
05/15/2020,5193.21,--,5107.47,5200.97,5101.77
05/14/2020,5225.57,--,5076.10,5227.43,5009.26
05/13/2020,5124.94,--,5236.36,5275.00,5055.49
05/12/2020,5236.09,--,5391.38,5405.45,5234.94
05/11/2020,5366.34,--,5311.86,5401.22,5308.52
05/08/2020,5355.32,--,5290.97,5357.87,5263.73
05/07/2020,5245.13,--,5261.61,5280.34,5223.86
05/06/2020,5186.01,--,5191.01,5246.25,5162.92
05/05/2020,5140.95,--,5121.42,5203.28,5117.69
05/04/2020,5048.18,--,4977.30,5051.94,4953.79
05/01/2020,4999.58,--,5089.35,5113.78,4979.01
04/30/2020,5234.00,--,5316.64,5316.64,5222.30
04/29/2020,5338.01,--,5225.07,5355.34,5209.94
04/28/2020,5125.77,--,5282.14,5287.96,5122.54
04/27/2020,5198.80,--,5195.47,5228.79,5179.37
04/24/2020,5134.99,--,5054.03,5140.18,5008.56
04/23/2020,5035.21,--,5063.90,5119.00,5026.31
04/22/2020,5079.41,--,4990.72,5104.50,4975.21
04/21/2020,4856.80,--,5004.56,5015.74,4834.64
04/20/2020,5076.43,--,5084.48,5163.60,5075.12
04/17/2020,5156.76,--,5179.81,5181.43,5095.13
04/16/2020,5086.88,--,5057.26,5101.79,4998.42
04/15/2020,4992.71,--,4990.65,5027.39,4940.91
04/14/2020,5095.82,--,5001.91,5101.82,4997.67
04/13/2020,4892.85,--,4840.43,4897.41,4807.26
04/09/2020,4872.04,--,4953.86,4993.33,4836.12
04/08/2020,4905.42,--,4817.59,4920.74,4767.18
04/07/2020,4757.95,--,4929.57,4929.74,4752.23
04/06/2020,4783.16,--,4578.61,4800.69,4548.84
04/03/2020,4378.90,--,4447.49,4484.88,4337.40
04/02/2020,4459.01,--,4336.92,4482.24,4336.92
04/01/2020,4378.75,--,4434.91,4539.87,4341.62
03/31/2020,4606.71,--,4667.55,4741.03,4579.06
03/30/2020,4687.48,--,4556.37,4696.50,4534.72
03/27/2020,4502.70,--,4562.49,4641.59,4495.42
03/26/2020,4726.88,--,4500.00,4733.67,4500.00
03/25/2020,4441.51,--,4479.19,4639.44,4370.55
03/24/2020,4478.83,--,4332.85,4479.13,4314.41
03/23/2020,4091.46,--,4057.34,4170.28,3946.87
03/20/2020,4030.77,--,4261.57,4342.41,4025.76
03/19/2020,4178.29,--,4063.65,4274.91,3969.40
03/18/2020,4072.60,--,4057.98,4246.61,3905.49
03/17/2020,4373.62,--,4139.58,4389.62,3980.07
03/16/2020,4043.34,--,4322.44,4397.20,4033.03
03/13/2020,4660.58,--,4504.49,4661.12,4241.63
03/12/2020,4229.47,--,4348.96,4557.06,4226.32
03/11/2020,4694.43,--,4786.96,4837.29,4633.68
03/10/2020,4928.09,--,4853.29,4929.05,4675.53
03/09/2020,4690.86,--,4689.54,4900.20,4684.41
03/06/2020,5086.42,--,5031.31,5122.84,4958.08
03/05/2020,5197.42,--,5209.36,5314.81,5158.54
03/04/2020,5367.52,--,5227.14,5367.71,5180.32
03/03/2020,5138.99,--,5308.14,5382.94,5093.88
03/02/2020,5314.01,--,5189.26,5315.59,5082.20
02/28/2020,5135.31,--,4903.32,5146.43,4903.32
02/27/2020,5077.97,--,5149.61,5272.98,5075.33
02/26/2020,5325.34,--,5364.17,5448.71,5296.60
02/25/2020,5320.84,--,5545.37,5552.15,5299.81
02/24/2020,5481.01,--,5466.68,5554.14,5458.10
02/21/2020,5723.17,--,5834.77,5844.11,5696.01
02/20/2020,5872.84,--,5929.75,5944.99,5791.03
02/19/2020,5954.62,--,5919.94,5968.60,5919.90
02/18/2020,5867.20,--,5840.07,5874.64,5835.88
02/14/2020,5907.67,--,5937.44,5942.53,5878.90
02/13/2020,5909.47,--,5855.64,5935.31,5855.33
02/12/2020,5915.50,--,5893.75,5917.40,5882.78
02/11/2020,5847.53,--,5841.13,5882.30,5826.46
02/10/2020,5798.66,--,5690.25,5798.99,5690.03
02/07/2020,5721.41,--,5764.82,5765.26,5717.31
02/06/2020,5803.72,--,5783.49,5807.27,5749.53
02/05/2020,5761.13,--,5812.33,5821.29,5723.97
02/04/2020,5712.62,--,5675.34,5715.39,5651.25
02/03/2020,5564.53,--,5498.69,5574.82,5498.11
01/31/2020,5473.45,--,5561.49,5590.46,5455.21
01/30/2020,5621.13,--,5567.16,5623.28,5535.16
01/29/2020,5617.78,--,5680.36,5681.08,5617.42
01/28/2020,5673.06,--,5626.25,5687.63,5605.14
01/27/2020,5580.69,--,5571.25,5616.72,5565.29
01/24/2020,5742.86,--,5846.38,5853.47,5709.91
01/23/2020,5799.71,--,5761.56,5800.71,5734.21
01/22/2020,5752.17,--,5770.92,5802.26,5744.85
01/21/2020,5733.20,--,5709.70,5751.30,5709.70
01/17/2020,5736.06,--,5740.79,5742.36,5703.28
01/16/2020,5723.80,--,5683.73,5724.17,5679.94
01/15/2020,5643.19,--,5666.39,5677.37,5625.63
01/14/2020,5669.49,--,5678.10,5707.37,5652.98
01/13/2020,5681.61,--,5650.16,5682.03,5640.32
01/10/2020,5622.40,--,5665.48,5666.14,5611.44
01/09/2020,5640.10,--,5647.86,5657.20,5598.88
01/08/2020,5595.44,--,5560.81,5622.37,5551.47
01/07/2020,5558.13,--,5532.54,5573.66,5511.18
01/06/2020,5500.13,--,5446.62,5501.52,5441.01
01/03/2020,5512.15,--,5484.94,5541.02,5481.96
01/02/2020,5577.23,--,5515.02,5577.55,5513.32
12/31/2019,5457.73,--,5421.14,5459.26,5418.43
12/30/2019,5441.67,--,5474.24,5474.24,5407.28
12/27/2019,5480.09,--,5510.97,5511.48,5466.25
12/26/2019,5492.35,--,5483.12,5497.59,5475.48
12/24/2019,5471.91,--,5475.09,5476.22,5456.08
12/23/2019,5468.66,--,5478.17,5488.26,5463.03
12/20/2019,5460.60,--,5433.34,5469.27,5433.00
12/19/2019,5422.66,--,5398.00,5423.20,5388.61
12/18/2019,5380.34,--,5375.94,5395.30,5368.32
12/17/2019,5368.60,--,5386.77,5388.70,5355.61
12/16/2019,5363.47,--,5359.74,5394.28,5359.25
12/13/2019,5303.91,--,5299.63,5352.81,5286.89
12/12/2019,5303.86,--,5207.80,5311.05,5203.66
12/11/2019,5216.72,--,5165.84,5219.43,5164.98
12/10/2019,5149.71,--,5155.92,5182.71,5141.17
12/09/2019,5140.84,--,5162.33,5182.87,5139.89
12/06/2019,5166.49,--,5154.63,5175.05,5149.52
12/05/2019,5104.43,--,5111.43,5125.47,5089.99
12/04/2019,5095.08,--,5092.30,5111.69,5084.36
12/03/2019,5050.18,--,5010.05,5052.16,4990.02
12/02/2019,5103.87,--,5190.34,5190.53,5092.87
11/29/2019,5187.08,--,5198.20,5209.07,5185.18
11/27/2019,5222.52,--,5195.57,5223.14,5191.68
11/26/2019,5178.33,--,5176.02,5185.29,5158.77
11/25/2019,5177.95,--,5124.13,5179.16,5124.13
11/22/2019,5093.32,--,5103.70,5114.65,5067.92
11/21/2019,5083.02,--,5096.57,5119.19,5065.26
11/20/2019,5121.56,--,5137.39,5164.37,5085.15
11/19/2019,5159.81,--,5186.38,5186.47,5134.84
11/18/2019,5162.08,--,5152.98,5175.65,5133.34
11/15/2019,5167.26,--,5160.63,5175.81,5150.00
11/14/2019,5118.21,--,5105.69,5122.90,5088.13
11/13/2019,5129.42,--,5092.85,5139.66,5092.32
11/12/2019,5127.48,--,5124.57,5154.54,5108.91
11/11/2019,5107.73,--,5087.96,5117.30,5076.37
11/08/2019,5125.79,--,5079.92,5125.80,5064.05
11/07/2019,5104.02,--,5115.96,5141.62,5082.67
11/06/2019,5058.86,--,5072.23,5072.23,5028.32
11/05/2019,5087.67,--,5105.43,5106.74,5070.29
11/04/2019,5086.83,--,5074.05,5092.47,5064.20
11/01/2019,5017.88,--,4970.83,5018.30,4960.74
10/31/2019,4932.70,--,4960.72,4961.99,4898.26
10/30/2019,4979.18,--,4979.81,4983.51,4935.83
10/29/2019,4958.13,--,4993.98,5002.67,4956.96
10/28/2019,4985.40,--,4960.35,4991.71,4959.66
10/25/2019,4923.94,--,4883.37,4931.84,4882.03
10/24/2019,4878.45,--,4835.01,4880.27,4830.98
10/23/2019,4780.90,--,4764.37,4801.39,4753.52
10/22/2019,4816.72,--,4889.89,4894.62,4815.15
10/21/2019,4873.15,--,4850.21,4875.67,4832.89
10/18/2019,4808.76,--,4851.88,4863.49,4775.20
10/17/2019,4864.06,--,4898.25,4906.00,4841.57
10/16/2019,4859.83,--,4875.63,4891.08,4848.82
10/15/2019,4923.56,--,4862.96,4936.89,4862.02
10/14/2019,4844.24,--,4835.49,4853.02,4825.67
10/11/2019,4842.00,--,4831.75,4888.44,4826.66
10/10/2019,4749.27,--,4708.95,4778.90,4708.39
10/09/2019,4712.53,--,4701.48,4735.08,4688.74
10/08/2019,4642.53,--,4715.00,4719.54,4642.19
10/07/2019,4764.90,--,4774.02,4804.59,4763.99
10/04/2019,4786.63,--,4737.42,4789.63,4731.57
10/03/2019,4711.69,--,4648.34,4714.44,4592.78
10/02/2019,4646.22,--,4672.11,4682.00,4617.14
10/01/2019,4719.83,--,4800.04,4827.67,4707.91
09/30/2019,4771.68,--,4747.60,4786.06,4735.20
09/27/2019,4731.77,--,4821.20,4825.48,4694.39
09/26/2019,4836.17,--,4825.09,4852.14,4795.32
09/25/2019,4822.61,--,4730.01,4834.99,4697.41
09/24/2019,4747.31,--,4853.31,4860.73,4728.66
09/23/2019,4830.13,--,4810.44,4849.89,4803.98
09/20/2019,4817.57,--,4879.84,4886.55,4798.48
09/19/2019,4877.92,--,4904.62,4928.10,4873.31
09/18/2019,4895.12,--,4887.84,4897.07,4829.89
09/17/2019,4898.88,--,4870.73,4901.10,4856.48
09/16/2019,4880.33,--,4854.95,4895.81,4843.29
09/13/2019,4901.77,--,4920.92,4932.11,4894.90
09/12/2019,4919.54,--,4941.75,4969.14,4908.78
09/11/2019,4914.34,--,4866.33,4914.43,4855.11
09/10/2019,4852.83,--,4833.14,4853.68,4803.55
09/09/2019,4857.65,--,4883.44,4889.67,4833.59
09/06/2019,4853.44,--,4856.10,4879.08,4833.53
09/05/2019,4850.05,--,4812.64,4878.42,4812.64
09/04/2019,4728.99,--,4705.54,4733.32,4704.25
09/03/2019,4636.64,--,4652.07,4675.63,4613.57
08/30/2019,4693.41,--,4715.39,4721.80,4663.66
08/29/2019,4678.04,--,4654.85,4699.62,4652.20
08/28/2019,4586.79,--,4547.07,4594.55,4516.43
08/27/2019,4581.85,--,4631.84,4643.25,4558.40
08/26/2019,4595.86,--,4600.77,4605.18,4572.11
08/23/2019,4544.77,--,4669.02,4715.87,4532.34
08/22/2019,4704.50,--,4718.98,4729.64,4663.02
08/21/2019,4707.48,--,4710.97,4728.42,4691.95
08/20/2019,4665.59,--,4690.71,4705.83,4660.14
08/19/2019,4700.18,--,4712.44,4725.20,4674.64
08/16/2019,4623.81,--,4572.37,4632.58,4572.37
08/15/2019,4532.78,--,4550.69,4566.95,4496.01
08/14/2019,4545.62,--,4585.95,4613.00,4522.52
08/13/2019,4691.09,--,4556.39,4717.50,4545.16
08/12/2019,4563.88,--,4598.51,4612.03,4540.80
08/09/2019,4632.22,--,4660.71,4668.90,4598.87
08/08/2019,4697.93,--,4607.55,4698.96,4589.67
08/07/2019,4550.56,--,4480.18,4563.46,4470.76
08/06/2019,4531.81,--,4530.69,4562.89,4481.23
08/05/2019,4469.97,--,4525.94,4534.65,4434.46
08/02/2019,4655.56,--,4695.55,4712.99,4629.25
08/01/2019,4762.81,--,4821.15,4924.92,4726.34
07/31/2019,4811.69,--,4917.31,4918.67,4765.01
07/30/2019,4937.59,--,4906.71,4952.87,4905.21
07/29/2019,4952.96,--,4963.93,4967.19,4903.06
07/26/2019,4971.76,--,4992.14,5000.26,4971.00
07/25/2019,4961.36,--,4989.89,4990.57,4954.21
07/24/2019,5026.65,--,4956.97,5033.05,4955.98
07/23/2019,4948.62,--,4923.34,4948.95,4900.77
07/22/2019,4906.49,--,4866.72,4917.52,4866.72
07/19/2019,4836.33,--,4883.89,4894.32,4835.08
07/18/2019,4868.73,--,4812.64,4880.02,4812.25
07/17/2019,4820.15,--,4837.99,4855.87,4819.90
07/16/2019,4822.50,--,4857.29,4857.29,4810.04
07/15/2019,4876.39,--,4874.35,4888.50,4855.76
07/12/2019,4879.65,--,4839.00,4880.84,4836.96
07/11/2019,4823.99,--,4826.71,4835.42,4795.43
07/10/2019,4812.35,--,4804.30,4850.86,4793.79
07/09/2019,4767.52,--,4704.75,4771.74,4704.70
07/08/2019,4734.41,--,4722.86,4740.37,4709.86
07/05/2019,4757.68,--,4729.66,4763.38,4700.85
07/03/2019,4773.91,--,4768.48,4776.24,4745.29
07/02/2019,4747.96,--,4753.73,4758.42,4720.25
07/01/2019,4766.31,--,4814.30,4827.81,4736.92
06/28/2019,4660.72,--,4667.95,4675.90,4635.81
06/27/2019,4635.10,--,4610.87,4647.41,4606.03
06/26/2019,4585.47,--,4575.17,4612.51,4575.10
06/25/2019,4502.12,--,4586.91,4588.50,4501.04
06/24/2019,4581.64,--,4592.85,4601.59,4576.42
06/21/2019,4582.63,--,4590.75,4617.94,4576.12
06/20/2019,4605.66,--,4635.58,4639.59,4571.06
06/19/2019,4546.38,--,4540.60,4561.02,4515.98
06/18/2019,4517.64,--,4455.80,4551.53,4446.76
06/17/2019,4399.40,--,4419.07,4431.28,4395.94
06/14/2019,4408.86,--,4406.04,4424.22,4389.79
06/13/2019,4475.38,--,4478.90,4491.66,4460.06
06/12/2019,4460.17,--,4487.38,4491.44,4454.86
06/11/2019,4517.51,--,4575.91,4580.52,4495.70
06/10/2019,4515.88,--,4485.72,4559.51,4485.48
06/07/2019,4435.80,--,4398.04,4453.16,4390.15
06/06/2019,4375.45,--,4338.55,4388.83,4321.69
06/05/2019,4329.21,--,4359.99,4372.12,4279.17
06/04/2019,4320.98,--,4230.68,4322.79,4199.29
06/03/2019,4170.02,--,4255.18,4264.98,4145.45
05/31/2019,4237.28,--,4247.30,4287.28,4236.71
05/30/2019,4307.41,--,4295.20,4328.79,4277.23
05/29/2019,4283.21,--,4263.54,4306.38,4252.72
05/28/2019,4307.41,--,4344.17,4369.70,4305.70
05/24/2019,4326.57,--,4363.88,4383.05,4323.43
05/23/2019,4337.08,--,4338.02,4343.55,4299.17
05/22/2019,4415.93,--,4410.81,4439.88,4406.52
05/21/2019,4459.25,--,4450.00,4471.29,4432.01
05/20/2019,4380.02,--,4408.05,4429.01,4359.62
05/17/2019,4511.41,--,4523.25,4593.83,4502.37
05/16/2019,4586.11,--,4552.68,4620.12,4546.55
05/15/2019,4574.65,--,4484.42,4593.27,4482.96
05/14/2019,4521.76,--,4470.65,4546.61,4465.89
05/13/2019,4434.77,--,4490.78,4524.80,4422.03
05/10/2019,4630.48,--,4589.12,4651.09,4523.61
05/09/2019,4631.50,--,4585.82,4648.74,4535.14
05/08/2019,4659.45,--,4653.14,4700.12,4641.35
05/07/2019,4681.50,--,4734.07,4750.60,4637.02
05/06/2019,4802.20,--,4711.33,4808.79,4709.88
05/03/2019,4862.38,--,4841.09,4864.31,4819.99
05/02/2019,4832.00,--,4821.26,4886.81,4799.38
05/01/2019,4822.67,--,4905.25,4919.31,4822.01
04/30/2019,4867.45,--,4835.67,4871.50,4814.96
04/29/2019,4843.09,--,4841.84,4862.86,4830.27
04/26/2019,4844.76,--,4795.53,4845.16,4760.28
04/25/2019,4848.49,--,4891.15,4894.02,4807.35
04/24/2019,4880.48,--,4874.99,4917.58,4871.33
04/23/2019,4871.51,--,4834.54,4881.49,4832.99
04/22/2019,4814.44,--,4795.93,4817.80,4785.47
04/18/2019,4813.08,--,4814.60,4815.43,4774.98
04/17/2019,4820.60,--,4862.51,4870.26,4802.35
04/16/2019,4809.80,--,4772.36,4810.47,4769.29
04/15/2019,4749.90,--,4766.59,4768.44,4721.21
04/12/2019,4766.14,--,4756.36,4766.14,4736.94
04/11/2019,4719.14,--,4729.88,4742.66,4710.83
04/10/2019,4722.58,--,4694.05,4728.92,4690.55
04/09/2019,4691.03,--,4707.08,4711.65,4682.78
04/08/2019,4717.32,--,4692.85,4718.69,4665.21
04/05/2019,4701.34,--,4690.49,4702.55,4674.01
04/04/2019,4665.77,--,4683.30,4705.18,4633.88
04/03/2019,4688.71,--,4660.30,4720.79,4657.64
04/02/2019,4610.92,--,4596.77,4616.38,4580.43
04/01/2019,4594.98,--,4554.98,4598.28,4536.01
03/29/2019,4493.19,--,4475.91,4497.59,4462.71
03/28/2019,4427.83,--,4433.09,4459.24,4397.80
03/27/2019,4422.85,--,4488.09,4494.37,4389.85
03/26/2019,4481.20,--,4495.60,4517.75,4455.74
03/25/2019,4451.76,--,4452.94,4483.55,4415.95
03/22/2019,4479.02,--,4581.35,4589.21,4477.08
03/21/2019,4606.49,--,4482.79,4623.09,4482.79
03/20/2019,4477.03,--,4501.29,4510.62,4443.05
03/19/2019,4499.18,--,4489.99,4511.13,4482.38
03/18/2019,4464.08,--,4473.05,4497.89,4438.16
03/15/2019,4470.38,--,4434.19,4487.99,4426.63
03/14/2019,4404.87,--,4408.83,4425.40,4400.75
03/13/2019,4410.75,--,4417.72,4446.72,4408.19
03/12/2019,4395.87,--,4388.38,4411.51,4363.39
03/11/2019,4376.24,--,4306.82,4388.14,4305.50
03/08/2019,4284.47,--,4216.19,4285.91,4211.91
03/07/2019,4285.86,--,4305.20,4314.49,4263.68
03/06/2019,4325.58,--,4370.86,4371.21,4323.61
03/05/2019,4373.54,--,4374.73,4388.55,4347.47
03/04/2019,4380.23,--,4425.79,4429.73,4325.42
03/01/2019,4396.09,--,4413.74,4418.14,4357.29
02/28/2019,4368.14,--,4355.02,4383.20,4342.33
02/27/2019,4373.68,--,4386.50,4390.27,4333.79
02/26/2019,4406.76,--,4410.20,4424.20,4396.82
02/25/2019,4421.99,--,4446.53,4463.42,4419.82
02/22/2019,4394.53,--,4365.24,4394.53,4359.55
02/21/2019,4334.60,--,4357.51,4365.06,4321.36
02/20/2019,4364.19,--,4366.58,4391.89,4349.73
02/19/2019,4345.75,--,4338.70,4364.92,4338.47
02/15/2019,4347.42,--,4360.60,4369.36,4328.26
02/14/2019,4334.16,--,4305.36,4346.05,4299.90
02/13/2019,4326.32,--,4351.36,4355.84,4322.14
02/12/2019,4331.44,--,4294.02,4339.30,4285.03
02/11/2019,4248.13,--,4264.22,4269.26,4234.89
02/08/2019,4245.76,--,4182.79,4246.24,4182.35
02/07/2019,4234.68,--,4261.54,4279.52,4199.88
02/06/2019,4311.67,--,4290.60,4333.37,4289.73
02/05/2019,4253.31,--,4230.11,4262.74,4227.95
02/04/2019,4230.16,--,4186.75,4233.49,4174.00
02/01/2019,4186.38,--,4151.72,4203.72,4148.52
01/31/2019,4139.61,--,4106.85,4163.03,4099.25
01/30/2019,4099.41,--,4040.18,4107.94,4014.99
01/29/2019,3984.47,--,4040.98,4047.35,3976.81
01/28/2019,4034.12,--,3989.51,4044.32,3978.85
01/25/2019,4083.36,--,4048.41,4094.74,4023.25
01/24/2019,3988.80,--,3925.03,3997.59,3925.03
01/23/2019,3871.62,--,3898.55,3919.55,3832.96
01/22/2019,3874.74,--,3935.92,3936.95,3849.57
01/18/2019,3971.49,--,3922.49,3989.19,3908.47
01/17/2019,3888.33,--,3833.36,3906.43,3823.27
01/16/2019,3858.29,--,3869.47,3894.47,3856.41
01/15/2019,3869.50,--,3848.76,3887.39,3846.11
01/14/2019,3828.09,--,3831.00,3848.80,3809.28
01/11/2019,3881.49,--,3852.18,3900.91,3845.47
01/10/2019,3877.08,--,3822.72,3878.40,3810.34
01/09/2019,3851.10,--,3815.68,3872.94,3813.13
01/08/2019,3780.87,--,3801.13,3806.39,3726.00
01/07/2019,3762.77,--,3718.23,3790.38,3709.77
01/04/2019,3708.36,--,3611.82,3722.96,3601.36
01/03/2019,3547.57,--,3652.34,3671.07,3543.39
01/02/2019,3728.40,--,3628.18,3751.13,3628.18
12/31/2018,3705.78,--,3725.04,3733.67,3672.50
12/28/2018,3683.94,--,3700.04,3744.24,3651.14
12/27/2018,3684.27,--,3591.71,3685.81,3551.09
12/26/2018,3649.39,--,3494.81,3649.39,3451.91
12/24/2018,3457.92,--,3510.39,3557.78,3456.47
12/21/2018,3539.26,--,3678.12,3678.55,3526.40
12/20/2018,3621.35,--,3667.56,3701.16,3573.82
12/19/2018,3668.37,--,3766.29,3819.53,3645.52
12/18/2018,3783.64,--,3789.82,3823.51,3760.64
12/17/2018,3754.22,--,3824.74,3856.65,3730.30
12/14/2018,3837.82,--,3864.90,3908.84,3835.95
12/13/2018,3920.61,--,3955.63,3964.27,3902.25
12/12/2018,3930.23,--,3947.79,3984.76,3919.16
12/11/2018,3878.19,--,3933.08,3949.76,3852.65
12/10/2018,3860.06,--,3811.99,3876.16,3785.29
12/07/2018,3816.66,--,3934.41,3954.98,3801.32
12/06/2018,3954.46,--,3857.62,3954.62,3844.46
12/04/2018,3949.88,--,4095.00,4099.65,3944.43
12/03/2018,4118.10,--,4134.75,4141.30,4078.24
11/30/2018,4037.56,--,3988.34,4037.60,3959.13
11/29/2018,3974.36,--,3990.37,4007.76,3957.67
11/28/2018,4015.05,--,3944.95,4015.53,3891.66
11/27/2018,3908.74,--,3888.31,3931.71,3868.53
11/26/2018,3910.64,--,3893.17,3911.79,3863.83
11/23/2018,3834.44,--,3808.53,3859.38,3807.48
11/21/2018,3848.46,--,3856.66,3881.14,3823.33
11/20/2018,3798.91,--,3739.57,3846.82,3733.52
11/19/2018,3826.70,--,3956.79,3966.85,3819.93
11/16/2018,3977.27,--,3923.94,3997.04,3920.00
11/15/2018,3993.69,--,3871.37,4005.97,3871.01
11/14/2018,3876.93,--,3927.44,3948.57,3852.15
11/13/2018,3882.84,--,3882.87,3945.69,3868.63
11/12/2018,3852.90,--,3944.58,3945.31,3843.71
11/09/2018,3992.14,--,4025.57,4031.49,3952.38
11/08/2018,4075.12,--,4060.72,4098.23,4055.58
11/07/2018,4085.77,--,4053.67,4090.00,4032.34
11/06/2018,4009.60,--,3957.53,4011.60,3957.27
11/05/2018,3956.67,--,3966.10,3971.71,3907.39
11/02/2018,3970.93,--,4019.05,4030.98,3935.17
11/01/2018,4011.99,--,3906.66,4015.09,3890.96
10/31/2018,3899.09,--,3875.11,3925.70,3863.84
10/30/2018,3815.67,--,3741.33,3818.07,3733.47
10/29/2018,3739.99,--,3867.65,3869.91,3673.20
10/26/2018,3792.57,--,3751.21,3857.38,3727.70
10/25/2018,3893.43,--,3832.96,3919.15,3831.16
10/24/2018,3772.89,--,3945.89,3955.47,3769.99
10/23/2018,3986.30,--,3898.11,4005.21,3873.59
10/22/2018,3983.08,--,3988.50,4004.40,3951.78
10/19/2018,3960.75,--,4017.58,4043.53,3951.25
10/18/2018,3988.74,--,4058.99,4059.41,3971.72
10/17/2018,4082.26,--,4108.95,4112.30,4049.26
10/16/2018,4085.10,--,4012.98,4092.55,4009.62
10/15/2018,3963.09,--,3980.69,4003.05,3951.75
10/12/2018,4005.31,--,4017.47,4026.52,3939.66
10/11/2018,3919.65,--,3953.50,4020.42,3890.18
10/10/2018,3951.39,--,4064.16,4071.12,3950.98
10/09/2018,4111.47,--,4123.87,4135.89,4096.28
10/08/2018,4127.25,--,4153.92,4173.98,4086.94
10/05/2018,4179.74,--,4239.13,4255.02,4144.10
10/04/2018,4241.73,--,4302.09,4304.69,4207.28
10/03/2018,4328.77,--,4332.76,4349.59,4313.98
10/02/2018,4310.80,--,4313.32,4352.19,4305.59
10/01/2018,4324.84,--,4342.45,4360.20,4316.22
09/28/2018,4325.69,--,4295.51,4332.68,4288.50
09/27/2018,4304.49,--,4298.15,4321.96,4295.16
09/26/2018,4285.89,--,4297.53,4330.99,4281.89
09/25/2018,4305.15,--,4326.78,4327.01,4294.89
09/24/2018,4329.01,--,4297.88,4332.66,4284.53
09/21/2018,4317.87,--,4336.80,4348.64,4311.22
09/20/2018,4332.81,--,4305.59,4344.88,4303.80
09/19/2018,4277.58,--,4285.06,4295.36,4256.30
09/18/2018,4278.78,--,4251.94,4302.75,4251.09
09/17/2018,4245.60,--,4294.68,4300.22,4241.98
09/14/2018,4307.12,--,4310.24,4330.78,4287.61
09/13/2018,4297.47,--,4281.75,4314.82,4273.04
09/12/2018,4241.73,--,4229.70,4242.92,4184.99
09/11/2018,4271.70,--,4252.89,4285.57,4239.93
09/10/2018,4281.42,--,4286.49,4288.87,4260.53
09/07/2018,4264.20,--,4256.75,4302.94,4250.63
09/06/2018,4280.21,--,4332.71,4337.54,4265.29
09/05/2018,4339.44,--,4378.93,4381.69,4314.86
09/04/2018,4396.80,--,4391.25,4399.25,4359.88
08/31/2018,4422.30,--,4403.27,4427.34,4403.05
08/30/2018,4413.41,--,4437.77,4442.89,4406.45
08/29/2018,4450.89,--,4436.41,4456.88,4430.83
08/28/2018,4435.55,--,4437.35,4443.00,4410.03
08/27/2018,4424.00,--,4410.16,4434.41,4397.53
08/24/2018,4383.46,--,4356.65,4384.83,4353.08
08/23/2018,4320.47,--,4319.22,4352.42,4314.10
08/22/2018,4316.34,--,4282.27,4320.20,4277.00
08/21/2018,4298.36,--,4275.20,4317.10,4273.69
08/20/2018,4259.25,--,4266.59,4275.24,4230.72
08/17/2018,4257.11,--,4229.65,4265.53,4206.89
08/16/2018,4260.48,--,4284.76,4288.60,4251.94
08/15/2018,4244.35,--,4254.12,4273.44,4210.11
08/14/2018,4297.06,--,4306.74,4310.61,4278.79
08/13/2018,4292.96,--,4312.54,4331.67,4288.68
08/10/2018,4303.82,--,4308.65,4323.37,4289.47
